Tipo	Ano	Autores	T€Ðtulo
Guia	1995	SCHULZ-NETO A	[**LISTA DAS AVES DA PARA€BA. IBAMA. JO€?O PESSOA, BRASIL**](https://drive.google.com/file/d/1gEE6z2S7D8O48kFNIvrNOBFL4aAqKWRr/view?usp=drive_link)
Guia	1995	SCHULZ-NETO A	[**OBSERVANDO AVES NO PARQUE NACIONAL MARINHO DE FERNANDO DE NORONHA: GUIA DE CAMPO. IBAMA. BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1WNx-I-Nh0D_exxsVvOK6ZvhU0TiwC7lZ/view?usp=drive_link)
Resumo	1995	NASCIMENTO JLX & ANTAS PTZ	[**BANDING OF DENDROCYGNA SPP. (ANSERIFORMES, ANATIDAE) IN BRAZIL, FROM 1980 TO 1994. V CONGRESSO DE ORNITOLOGIA NEOTROPICAL. ASSUN€?€?O, PARAGUAI**](https://drive.google.com/file/d/12935cEfmIpN3mNy5y-0hKFEG6YX_bfMm/view?usp=drive_link)
Artigo	1994	ANTAS PTZ	[**MIGRATION AND OTHER MOVEMENTS AMONG THE LOWER PARAN€ RIVER VALLEY WETLANDS, ARGENTINA AND SOUTH BRASIL/PANTANAL WETLANDS. BIRD CONSERVATION INTERNATIONAL 4:181-190**](https://drive.google.com/file/d/1YMSBkUVEZ3CEiMGkNLBGx_C9dI8_E4ZF/view?usp=drive_link)
Manual	1994	NASCIMENTO ILS ET AL	[**MANUAL DE ANILHAMENTO DE AVES SILVESTRES. 2ED., EDI€?€?ES IBAMA. BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1LKbBJmfdShh6dyXB-HxYpQfHnug-YJKd/view?usp=drive_link)
Resumo	1994	NASCIMENTO JLX ET AL	[**BIOLOGIA E SITUA€?€?O ATUAL DA MARRECA-PARDA ANAS GEORGICA NO BRASIL. IV CONGRESSO BRASILEIRO DE ORNITOLOGIA. RECIFE, BRASIL**](https://drive.google.com/file/d/1bZ7frYSicNwjQB3aVyaEbaCWLESkjwGi/view?usp=drive_link)
Resumo	1994	EFE MA ET AL	[**PROJETO ANDORINHAS DO MAR - CONSERVA€?€?O DE STERNA SPP. NO ESP€RITO SANTO. IV CONGRESSO BRASILEIRO DE ORNITOLOGIA. RECIFE, BRASIL**](https://drive.google.com/file/d/1LRcVngHIIPD48GPHOF2uo3xadZm4HcC5/view?usp=drive_link)
Resumo	1994	CORDEIRO PHC ET AL	[**TRINTA-R€?IS-BOREAL STERNA HIRUNDO. UMA AN€LISE DAS RECUPERA€?€?ES ENTRE 1980 E 1994. IV CONGRESSO BRASILEIRO DE ORNITOLOGIA. RECIFE, BRASIL**](https://drive.google.com/file/d/1q8kmiOXR5TGUxBm1w6uarQDwGqYeXosR/view?usp=drive_link)
Resumo	1994	EFE MA & MUSSO CM	[**CRESCIMENTO DE FILHOTES DE STERNA (SANDVICENSIS) EURYGNATHA, NA ILHA ESCALVADA, ES. IV CONGRESSO BRASILEIRO DE ORNITOLOGIA. RECIFE, BRASIL**](https://drive.google.com/file/d/1lub7FuB9qkeTNpr_zxn1aDKmuGK1Dq78/view?usp=drive_link)
Resumo	1994	SCHULZ-NETO A	[**LEVANTAMENTO DE AVES COSTEIRAS NO LITORAL CEARENSE. IV CONGRESSO BRASILEIRO DE ORNITOLOGIA. RECIFE, BRASIL**](https://drive.google.com/file/d/1xtmnCFtdcPLu2rifmyRHfErjeyTI_c1_/view?usp=drive_link)
Resumo	1994	EFE MA & MUSSO CM	[**REGISTRO DE REPRODU€?€?O DE PUFFINUS LHERMINIERI (LESSON, 1939) NO BRASIL. IV CONGRESSO BRASILEIRO DE ORNITOLOGIA. RECIFE, BRASIL**](https://drive.google.com/file/d/1rv0N7UOjpYVqa2IgujTNqRGJDVXLerxC/view?usp=drive_link)
Resumo	1994	SCHULZ-NETO A	[**ASPECTOS BIOL€?GICOS DAS AVES MARINHAS DO ATOL DAS ROCAS. IV CONGRESSO BRASILEIRO DE ORNITOLOGIA. RECIFE, BRASIL**](https://drive.google.com/file/d/11PHo_xWCTgPigzorECB3l2gqrpJ6A7ld/view?usp=drive_link)
Resumo	1993	NASCIMENTO JLX ET AL	[**A AVIFAUNA DA REGI€?O DO LAGO DE SOBRADINHO, BAHIA. III CONGRESSO BRASILEIRO DE ORNITOLOGIA. PELOTAS, BRASIL**](https://drive.google.com/file/d/1fICLW_1KU5l2ErgOx2BfciQC7U-yQwyi/view?usp=drive_link)
Resumo	1993	NASCIMENTO JLX ET AL	[**MONITORAMENTO DA COSTA DO RIO GRANDE DO SUL ATRAV€?S DE CENSO A€?REO DE AVES. III CONGRESSO BRASILEIRO DE ORNITOLOGIA. PELOTAS, BRASIL**](https://drive.google.com/file/d/1e7yVrUbZMFNssydqmVnvpz8sSZGy9FpP/view?usp=drive_link)
Resumo	1993	ANTAS PTZ ET AL	[**CENSOS A€?REOS E TERRESTRES DE TUIUI€?S (JABIRU MYCTERIA) NO PANTANAL DE MATO GROSSO DO SUL. III CONGRESSO BRASILEIRO DE ORNITOLOGIA. PELOTAS, BRASIL**](https://drive.google.com/file/d/16Dd4jhMB7A-2zSOfJf5aou-ECzEBb41p/view?usp=drive_link)
Resumo	1993	SCHULZ-NETO A & SOUZA EA	[**LEVANTAMENTO PRELIMINAR DE AVES AQU€TICAS NO LITORAL SUL SERGIPANO. III CONGRESSO BRASILEIRO DE ORNITOLOGIA. PELOTAS, BRASIL**](https://drive.google.com/file/d/1AXlhBdVRByIlOAuwIeivPnID0dWA0Z3r/view?usp=drive_link)
Resumo	1993	NASCIMENTO JLX	DEVELOPING AN INTEGRATED MONITORING PROGRAM FOR WATERBIRDS IN BRAZIL. PROCEEDINGS OF AN IWRB SIMPOSIUM, IWRB SPEC.PUBL. MIAMI, EUA
Resumo	1992	ANTAS PTZ ET AL	[**MIGRA€?€?O DE NETTA PEPOSACA ENTRE O SUL DO BRASIL E A ARGENTINA. VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/1oq1YcqITWjvTO7NApoKKr98OI-tLqg0M/view?usp=drive_link)
Resumo	1992	NASCIMENTO JLX ET AL	[**MOVIMENTA€?€?O DE DENDROCYGNA BICOLOR ENTRE O RIO GRANDE DO SUL E ARGENTINA. VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/1aArpGOWmXvAm2dwAq8XIG2sui45GqFrW/view?usp=drive_link)
Resumo	1992	NASCIMENTO ILS ET AL	[**DIN€?MICA DE MUDA E MOVIMENTA€?€?O DE CALIDRIS ALBA NA COSTA DO BRASIL. VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/1azE2RHqk4iEX0og6ig8A1ptXSQHl844Q/view?usp=drive_link)
Resumo	1992	ANTAS PTZ ET AL	[**DIN€?MICA DE MUDA E PESO DE ADULTOS DE CALIDRIS PUSILLA NA COROA DO AVI€?O, IGARASSU - PERNAMBUCO. VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/1gHavtqke9EXRi1iJAKkhWqhZtteskfP_/view?usp=drive_link)
Resumo	1992	ANTAS PTZ & NASCIMENTO ILS	[**MONITORAMENTO DO TUIUI€? JABIRU MYCTERIA NO PANTANAL DA NHECOLANDIA, CORUMBA, MS, NO ANO DE 1989. VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/1zh6phq9R4IXnnYVOruLjgrkmtTpzQnKQ/view?usp=drive_link)
Resumo	1992	ANTAS PTZ ET AL	[**NOVOS REGISTROS DE AVES PARA O BRASIL. VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/1LR4zd68pZIer9n1FVxEF8KhjDzZm0X91/view?usp=drive_link)
Resumo	1992	ANTAS PTZ	[**NOVOS REGISTROS PARA A AVIFAUNA DO RIO GRANDE DO SUL. VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/1IOavw1YMq9m3moRkRAUGMmWbyNFWcMzu/view?usp=drive_link)
Resumo	1992	NASCIMENTO JLX	[**ENCONTRO DE H€BRIDOS DE DENDROCYGNA VIDUATA E DENDROCYGNA BICOLOR EM SANTA VIT€?RIA DO PALMAR. VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/1v4hcW2hyGvVjo8ipMsQBPP7pfcL1-QEg/view?usp=drive_link)
Resumo expandido	1992	NASCIMENTO JLX	[**O PAPEL DO CEMAVE NA CAPACITA€?€?O DO ORNIT€?LOGO.VI ENCONTRO NACIONAL DE ANILHADORES DE AVES (1990). PELOTAS, BRASIL**](https://drive.google.com/file/d/14hdDNhH81vxfdwDaumZnY99MD69w9s2S/view?usp=drive_link)
Resumo	1992	EFE MA ET AL	[**PRIMEIRO REGISTRO DE NIDIFICA€?€?O DE PHAETON LEPTURUS DAUDIN, 1802 NO ARQUIP€?LAGO DOS ABROLHOS, BAHIA, BRASIL. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/1GmJ5s3Romk1NCvmWEkV3Iqv-_f865UY1/view?usp=drive_link)
Resumo	1992	NASCIMENTO JLX ET AL	[**CENSO A€?REO DE FLAMINGOS PHOENICOPTERUS RUBER E GUAR€S EUDOCIMUS RUBER NA COSTA DO AMAP€. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/1xgXdpJmNwsI8x5oTMWvS7yws4KhKBDqP/view?usp=drive_link)
Resumo	1992	NASCIMENTO JLX ET AL	[**CONSERVA€?€?O DE STERNA (SANDVICENSIS) EURYGNATHA NO ESP€RITO SANTO. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/16TSoDWUTbLsYKOIWSRMmyhfWQRv1KjmY/view?usp=drive_link)
Resumo	1992	PEREIRA SFT & NASCIMENTO ILS	[**CENSO E ANILHAMENTO DE AVES LIMICOLAS NA AREA DE PROTE€?€?O AMBIENTAL DE PIA€?ABU€?U, AL. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/1qwWh0NO_Kva6g69wvRacAk6n0udWsFeF/view?usp=drive_link)
Resumo	1992	CASTRO IN & ANTAS PTZ	[**ANILHAMENTO DE AVES SILVESTRES EM MATA CILIAR NO PARQUE NACIONAL DE BRAS€LIA, DF. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/14_8OMbTQ0UkPXUq0pSRY0EMm1y7dIO6-/view?usp=drive_link)
Resumo	1992	NASCIMENTO JLX ET AL	[**INFORMA€?€?ES SOBRE MUDA DE R€?MIGES EM ANAT€DEOS NO AMAP€ E RIO GRANDE DO SUL. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/1QU-sEq6onE4LupQcfbIwn7gvHZ_439PZ/view?usp=drive_link)
Resumo	1992	ATAGUILE BS ET AL	[**DADOS REFERENTES AO CENSO AEREO EM REGI€?ES DE BANHADO NO ESTADO DO RIO GRANDE DO SUL, BRASIL. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/1rTUsbeSPbpEuLNyzE9Ysce3nT__IDBVA/view?usp=drive_link)
Resumo	1992	ATAGUILE BS ET AL	[**LEVANTAMENTO PRELIMINAR DA AVIFAUNA EM REGI€?O NATURAL DE BANHADO, NA EST€?NCIA IPIRANGA, RIO GRANDE DO SUL. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/1NW1Q-lR3zS-AvgoGl5VQRrFd9jFuUIu-/view?usp=drive_link)
Resumo	1992	SCHULZ-NETO A ET AL	[**NOVAS OCORR€?NCIAS REPRODUTIVAS DE CHARADRIUS COLLARIS E CHARADRIUS WILSONIA. II CONGRESSO BRASILEIRO DE ORNITOLOGIA. CAMPO GRANDE, BRASIL**](https://drive.google.com/file/d/1QdAIfx_9WQpR8iD5Qzudc_sbPeBWe3a-/view?usp=drive_link)
Resumo	1992	SCHULZ-NETO A & INTERAMINENSE LJL	[**ANILHAMENTO DE AVES MARINHAS NA RESERVA BIOL€?GICA DO ATOL DAS ROCAS. IX ENCONTRO DE ZOOLOGIA DO NORDESTE. RECIFE, BRASIL**](https://drive.google.com/file/d/1XPWx3WQoncrhrNVrFv0M0owOWndAxNmi/view?usp=drive_link)
Nota	1992	ANTAS P	[**BRASIL - LOS PA€SES NOS ESCRIBEN. EL VOLANTE MIGRATORIO 19:12**](https://drive.google.com/file/d/16OJZ0WG9-_r-fVlCAQkAmR9WPbQWJS5s/view?usp=drive_link)
Artigo	1991	ANTAS PTZ	[**STATUS AND CONSERVATION OF SEABIRDS BREEDING IN BRAZILIAN WATERS. SEABIRD STATUS AND CONSERVATION: A SUPPLEMENT, INTERNATIONAL COUNCIL OF BIRD PRESERVATION, TECH. PUBLICATION 11:141-158**](https://drive.google.com/file/d/153EZsM1b2sfcfZDmlNxMDz3XN7TnQAJH/view?usp=drive_link)
Resumo	1991	ANTAS PTZ & NASCIMENTO ILS	[**AN€LISIS DE DATOS DE ANILLADO DE CALIDRIS CANUTUS EN BRASIL. IV CONGRESO ORNITOLOGIA NEOTROPICAL. QUITO, EQUADOR**](https://drive.google.com/file/d/1NpdKCKPjL6bG570CvOFZIMe1SPDGbZ0s/view?usp=drive_link)
Resumo	1991	ANTAS PTZ & NASCIMENTO JLX	[**MOVIMENTA€?€?O E SITUA€?€?O ATUAL DE ANAS GEORGICA NO SUL DO BRASIL. IV CONGRESO ORNITOLOGIA NEOTROPICAL. QUITO, EQUADOR**](https://drive.google.com/file/d/1yWyXEE_vCdqp0FOPzPoD3LsgiRFpZ9Qx/view?usp=drive_link)
Nota	1991	ANTAS P	[**BRASIL - LOS PA€SES NOS ESCRIBEN. EL VOLANTE MIGRATORIO 16:13-14**](https://drive.google.com/file/d/1JfjYqv9B3KRXUgZRtrcm_gOPaEA23hAW/view?usp=drive_link)
Resumo	1991	ANTAS PTZ	[**USO DE AMBIENTES AQU€TICOS DO BAIXO RIO PARAN€, ARGENTINA, POR AVES DO SUL DO BRASIL E DO PANTANAL. IV CONGRESO ORNITOLOGIA NEOTROPICAL. QUITO, EQUADOR**](https://drive.google.com/file/d/1t2RKCNkTlWzP6DZK5H-xPBC-JvonXBJ_/view?usp=drive_link)
Artigo	1990	NASCIMENTO JLX & ANTAS PTZ	[**AN€LISE DOS DADOS DE ANILHAMENTO DE AMAZONETTA BRASILIENSIS NO BRASIL. REVISTA BRASILEIRA DE ORNITOLOGIA 1(1):85-90**](https://drive.google.com/file/d/1_tUPWhHk1fCAU9xIwsiun-1w4gxhMf70/view?usp=drive_link)
Artigo	1990	NASCIMENTO JLX	[**REPRODU€?€?O DE AGAMIA AGAMI NA USINA HIDREL€?TRICA BALBINA. REVISTA BRASILEIRA DE ORNITOLOGIA 1(1):79-83**](https://drive.google.com/file/d/16y9Qn58urUeIMHsQJZA4z4Kkzr0fbU4I/view?usp=drive_link)
Artigo	1990	MYERS JP ET AL	[**MIGRATION ROUTES OF NEW WORLD SANDERLINGS (CALIDRIS ALBA). THE AUK 107:172-180**](https://drive.google.com/file/d/1Cj85MEkH1nAkqXSzGoKQNeTmk76Wuzhs/view?usp=drive_link)
Artigo	1990	ANTAS PTZ ET AL	[**STATUS AND CONSERVATION OF THE SCARLET IBIS (EUDOCIMUS RUBER) IN BRASIL. IN: THE SCARLET IBIS (EUDOCIMUS RUBER): STATUS, CONSERVATION AND RECENT RESEARCH, INTERNATIONAL WATERFOWL RESEARCH BUREAU. CAMBRIDGE, REINO UNIDO**](https://drive.google.com/file/d/1wG2PgFs3mjl0QHO5lt_eTuYayRAaYWug/view?usp=drive_link)
Resumo	1990	ANTAS PTZ ET AL	[**ANILHAMENTO DE AVES OCE€?NICAS E/OU MIGRAT€?RIAS NO ARQUIP€?LAGO DE FERNANDO DE NORONHA EM 1987 E 1988. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/15EB9TM9b6uMhSugJSYQHPP0G6AkuwnNt/view?usp=drive_link)
Resumo expandido	1990	ANTAS PTZ ET AL	[**ANILHAMENTO DE AVES OCE€?NICAS E/OU MIGRAT€?RIAS NO ARQUIP€?LAGO DE FERNANDO DE NORONHA EM 1987 E 1988. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1mmhKf2Wm_U3oEHp5xZlEdFkFI3wlsb0R/view?usp=drive_link)
Resumo	1990	NASCIMENTO JLX & ANTAS PTZ	[**ANALISE DOS DADOS DE ANILHAMENTO DE AMAZONETTA BRASILIENSIS NO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/12nV3e5DF1Vm25XwxRMhFRo4vIHLoV0pM/view?usp=drive_link)
Resumo expandido	1990	NASCIMENTO JLX & ANTAS PTZ	[**ANALISE DOS DADOS DE ANILHAMENTO DE AMAZONETTA BRASILIENSIS NO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1utqcgFKY7jmHPPSJGcdpcKIL8cX1i6JZ/view?usp=drive_link)
Resumo	1990	ANTAS PTZ ET AL	[**AVES END€?MICAS ANILHADAS NO ARQUIP€?LAGO DE FERNANDO DE NORONHA EM 1987 E 1988. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1nXGUI_b4qmJQo6W6sPdhbAYb9A8OwEEQ/view?usp=drive_link)
Resumo expandido	1990	ANTAS PTZ ET AL	[**AVES END€?MICAS ANILHADAS NO ARQUIP€?LAGO DE FERNANDO DE NORONHA EM 1987 E 1988. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1rJLdoRWpKb-nlrYT97VXx2VoAU0ITF0k/view?usp=drive_link)
Resumo	1990	AZEVEDO JR SM & ANTAS PTZ	[**NOVAS INFORMA€?€?ES SOBRE A ALIMENTA€?€?O DA ZENAIDA AURICULATA NO NORDESTE DO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1BP9zs3DNhaoY19uY9NY4efjV9TOAUYYt/view?usp=drive_link)
Resumo expandido	1990	AZEVEDO JR SM & ANTAS PTZ	[**NOVAS INFORMA€?€?ES SOBRE A ALIMENTA€?€?O DA ZENAIDA AURICULATA NO NORDESTE DO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1SeasbiDlCb_PQE77VjYPk1M-d776KM1h/view?usp=drive_link)
Resumo	1990	ANTAS PTZ & NASCIMENTO ILS	[**AN€LISE DOS DADOS DE ANILHAMENTO DE CALIDRIS PUSILLA NO BRASIL, DE 1981 A 1988. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1J7LA69S-INHXuOhaz2dx6TiTFztPGgh6/view?usp=drive_link)
Resumo expandido	1990	ANTAS PTZ & NASCIMENTO ILS	[**AN€LISE DOS DADOS DE ANILHAMENTO DE CALIDRIS PUSILLA. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1ob5-9TbcyZQTp0JpORw_GDsxr0UczVAr/view?usp=drive_link)
Resumo	1990	AZEVEDO JR SM & ANTAS PTZ	[**OBSERVA€?€?ES SOBRE A REPRODU€?€?O DE ZENAIDA AURICULATA NO NORDESTE DO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1yEtv8PgSk3GFlsG651f91IOt7SgIdvTL/view?usp=drive_link)
Resumo expandido	1990	AZEVEDO JR SM & ANTAS PTZ	[**OBSERVA€?€?ES SOBRE A REPRODU€?€?O DE ZENAIDA AURICULATA NO NORDESTE DO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1S51yms5mv7dkhFoed2SmJzqEaF8Quj9V/view?usp=drive_link)
Resumo	1990	NASCIMENTO JLX	[**PRIMEIRO ENCONTRO DE UM NINHAL DE AGAMIA AGAMI NO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1jrs5DbKCbPS5nsM8TcPApAK8c4HDmADF/view?usp=drive_link)
Resumo expandido	1990	NASCIMENTO JLX	[**PRIMEIRO ENCONTRO DE UM NINHAL DE AGAMIA AGAMI NO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1JecBccMLtCIvTOvesphBy6VGotSOhma8/view?usp=drive_link)
Resumo	1990	AZEVEDO JR SM & ANTAS PTZ	[**T€?CNICAS DE CAPTURA PARA ANILHAMENTO DE ZENAIDA AURICULATA NO NORDESTE DO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/16I5XeqF22pS9iO6TkCsf2pGTgk3OtjPg/view?usp=drive_link)
Resumo expandido	1990	AZEVEDO JR SM & ANTAS PTZ	[**T€?CNICAS DE CAPTURA PARA ANILHAMENTO DE ZENAIDA AURICULATA NO NORDESTE DO BRASIL. IV ENCONTRO NACIONAL DE ANILHADORES DE AVES (1988). RECIFE, BRASIL**](https://drive.google.com/file/d/1zaW3HQv3TSTJvjHC0A99YNHirrDV_EdA/view?usp=drive_link)
Resumo	1989	NASCIMENTO ILS & ANTAS PTZ	[**ANILHAMENTO DE AVES LIM€COLAS NO BRASIL. V ENCONTRO NACIONAL DE ANILHADORES DE AVES (1989). BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1bUIs6nF-1ESU92q2Af18D6hVx8DakNVz/view?usp=drive_link)
Nota	1989	NASCIMENTO JLX	[**BRASIL - LOS PA€SES NOS ESCRIBEN. EL VOLANTE MIGRATORIO 13:12**](https://drive.google.com/file/d/1-xRicm0UODCXVPp25aoNvlorWJbqnaW4/view?usp=drive_link)
Resumo	1989	NASCIMENTO JLX & ANTAS PTZ	[**RESULTADOS DO ANILHAMENTO DE DENDROCYGNA SPP NO BRASIL. V ENCONTRO NACIONAL DE ANILHADORES DE AVES (1989). BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1II4dd-labd48leW0rrcFRuxAlbrTucTB/view?usp=drive_link)
Resumo	1989	SOUZA MAB ET AL	[**DADOS DE ANILHAMENTO, CENSO E BIOMETRIA DE AVES AQU€TICAS DO JARDIM ZOOL€?GICO DE BRAS€LIA, DF. V ENCONTRO NACIONAL DE ANILHADORES DE AVES (1989). BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1u0aNNMNdS3HI4vIC_4Kx7-x-0GUYRcg-/view?usp=drive_link)
Resumo	1989	ANTAS PTZ & NASCIMENTO ILS	[**ANILHAMENTO DO TUIUI€? JABIRU MYCTERIA NO PANTANAL DE MATO GROSSO. V ENCONTRO NACIONAL DE ANILHADORES DE AVES (1989). BRAS€LIA, BRASIL**](https://drive.google.com/file/d/1ILLp-GVLZUwUvoRt9KU6-HG3PUu7o0Bk/view?usp=drive_link)
Nota	1989	LARA-RESENDE S & LEEUWENBERG F	[**RECUPERACION DE AVES MIGRATORIAS ANILLADAS EM BRASIL: UN AUMENTO SIGNIFICATIVO. EL VOLANTE MIGRATORIO 13:21-24**](https://drive.google.com/file/d/1e7lRWHmXDNhtx9NR5slcfe3nfKU6Bia_/view?usp=drive_link)
Cap€Ðtulo	1989	MORRISON RIG ET AL	[**BRAZIL. ATLAS OF NEARTIC SHOREBIRDS ON THE COAST OF SOUTH AMERICA, CANADIAN WILDLIFE SERVICE, V, I E II. OTTAWA, CANAD€**](https://drive.google.com/file/d/1k1Q6Qsp6HJBW1GqOhO-UbSUQuhOhzNTu/view?usp=drive_link)
Resumo expandido	1988	ANTAS PTZ	[**DEZ ANOS DA CRIA€?€?O DO CENTRO DE ESTUDOS DE MIGRA€?€?ES DE AVES. III ENCONTRO NACIONAL DE ANILHADORES DE AVES (1987). S€?O LEOPOLDO, BRASIL**](https://drive.google.com/file/d/1XhZbmuuj4RIE_WA2rALfFOQztTrePIs4/view?usp=drive_link)
Resumo	1988	ANTAS PTZ	[**MUDA E PESO DE SCOLOPACIDAE E CHARADRIIDAE CAPTURADOS NA LAGOA DO PEIXE, TAVARES, RS, ENTRE 1985 E 1987. III ENCONTRO NACIONAL DE ANILHADORES DE AVES (1987). S€?O LEOPOLDO, BRASIL**](https://drive.google.com/file/d/1OwrK0kevyXit6n-Odkj1OnNn9Lp9w-zN/view?usp=drive_link)
Resumo	1988	ANTAS PTZ	[**AN€LISE DOS DADOS DE ANILHAMENTO DE STERNA HIRUNDO NA LAGOA DO PEIXE, TAVARES, RS. III ENCONTRO NACIONAL DE ANILHADORES DE AVES (1987). S€?O LEOPOLDO, BRASIL**](https://drive.google.com/file/d/1KgxAlYCwg3sIIVl8ot3JBxm3INBvCEWI/view?usp=drive_link)
Resumo	1988	ANTAS PTZ & LEEUWENBERG SLR	[**DADOS SOBRE A BIOLOGIA REPRODUTIVA DE ANTILOPHIA GALEATA NO PARQUE NACIONAL DE BRAS€LIA. III ENCONTRO NACIONAL DE ANILHADORES DE AVES (1987). S€?O LEOPOLDO, BRASIL**](https://drive.google.com/file/d/1spqAWem05xiwBe78XFPXooW3wYfXiEJ0/view?usp=drive_link)
Guia	1988	ANTAS PTZ. ET AL	[**AVES COMUNS DO PLANALTO CENTRAL. ED. UNIVERSIDADE DE BRAS€LIA. BRAS€LIA, BRASIL. 238P**](https://drive.google.com/file/d/1bmQgX_XExqDClE9G8p2vo-qdl2ZfZkKv/view?usp=drive_link)
Disserta€ä€?o	1988	LARA-RESENDE SM	NONBREEDING STRATEGIES OF MIGRATORY BIRDS AT LAGOA DO PEIXE, RIO GRANDE DO SUL, BRAZIL. DISSERTA€?€?O DE MESTRADO. UNIVERSIDADE DE CORNELL. ITHACA, ESTADOS UNIDOS
Nota	1987	ANTAS PTZ	[**NIDIFICA€?€?O NO CH€?O DA ROLINHA-ROXA MIRIM, COLUMBINA MINUTA, EM PEDRO AVELINO, RIO GRANDE DO NORTE, BRASIL. REVISTA BRASILEIRA DE ZOOLOGIA 3(7):465-466**](https://drive.google.com/file/d/1vQIDZaG929VaRrdPDFhZXKf-fSbY0vYI/view?usp=drive_link)
Nota	1987	LARA-RESENDE S & LEEUWENBERG F	[**ESTRELLA LAGOA DO PEIXE: UMA ALTERNATIVA. EL VOLANTE MIGRATORIO 9:24-27**](https://drive.google.com/file/d/17AHlZn0IniGNsSbdJjU4qeHh3Jx1puQR/view?usp=drive_link)
